person_id,sources
88600989,CIE 1953
88600973,CIE 1953
88609617,CIE 1953
88602446,CIE 1953
88601856,CIE 1953
88604077,CIE 1953
88602444,CIE 1953
88600982,CIE 1953
88609615,CIE 1953
88609595,CIE 1953
88609544,CIE 1953
88601874,CIE 1953
88604457,CIE 1953
88604701,CIE 1953
88600975,CIE 1953
88609611,CIE 1953
88609610,CIE 1953
88609550,CIE 1953
88609526,CIE 1953
88611557,CIE 1953
88604700,CIE 1953
88609622,CIE 1953
88601864,CIE 1953
88609563,CIE 1953
88609583,CIE 1953
88611559,CIE 1953
88609625,CIE 1953
88600301,CIE 1953
88605641,CIE 1953
88603341,CIE 1953
88611762,CIE 1953
88603334,CIE 1953
88604790,CIE 1953
88600471,CIE 1953
88604785,CIE 1953
88601271,CIE 1953
88600338,CIE 1953
88602654,CIE 1953
88604521,CIE 1953
88601248,CIE 1953
88603330,CIE 1953
88605628,CIE 1953
88605349,CIE 1953
88602475,CIE 1953
88603331,CIE 1953
88604802,CIE 1953
88601275,CIE 1953
88610942,CIE 1953
88605083,CIE 1953
88605629,CIE 1953
88604520,CIE 1953
88611765,CIE 1953
88611761,CIE 1953
88600477,CIE 1953
88603332,CIE 1953
88605725,CIE 1953
88601268,CIE 1953
88605696,CIE 1953
88602897,CIE 1953
88605497,CIE 1953
88601245,CIE 1953
88600475,CIE 1953
88602656,CIE 1953
88602253,CIE 1953
88605723,CIE 1953
88605345,CIE 1953
88604258,CIE 1953
88602240,CIE 1953
88601247,CIE 1953
88605666,CIE 1953
88604794,CIE 1953
88610825,CIE 1953
88605734,CIE 1953
88605344,CIE 1953
88603324,CIE 1953
88604259,CIE 1953
88610940,CIE 1953
88600467,CIE 1953
88600469,CIE 1953
88604256,CIE 1953
88600341,CIE 1953
88605759,CIE 1953
88600337,CIE 1953
88604788,CIE 1953
88601272,CIE 1953
88604257,CIE 1953
88605681,CIE 1953
88601264,CIE 1953
88605640,CIE 1953
88600060,CIE 1953
88605348,CIE 1953
88605347,CIE 1953
88604253,CIE 1953
88602904,CIE 1953
88604523,CIE 1953
88605751,CIE 1953
88601253,CIE 1953
88600461,CIE 1953
88600021,CIE 1953
88610876,CIE 1953
88604261,CIE 1953
88601265,CIE 1953
88605722,CIE 1953
88602242,CIE 1953
88602256,CIE 1953
88605680,CIE 1953
88611331,CIE 1953
88611894,CIE 1953
88601654,CIE 1953
88600204,CIE 1953
88605152,CIE 1953
88603084,CIE 1953
88602155,CIE 1953
88601650,CIE 1953
88604364,CIE 1953
88604578,CIE 1953
88605423,CIE 1953
88604366,CIE 1953
88611385,CIE 1953
88602157,CIE 1953
88600784,CIE 1953
88600886,CIE 1953
88611946,CIE 1953
88611947,CIE 1953
88605448,CIE 1953
88602417,CIE 1953
88603967,CIE 1953
88605447,CIE 1953
88600887,CIE 1953
88605179,CIE 1953
88605284,CIE 1953
88611948,CIE 1953
88608779,CIE 1953
88605283,CIE 1953
88602167,CIE 1953
88603968,CIE 1953
88604347,CIE 1953
88610865,CIE 1953
88603722,CIE 1953
88605182,CIE 1953
88605183,CIE 1953
88604630,CIE 1953
88602190,CIE 1953
88603265,CIE 1953
88603262,CIE 1953
88602114,CIE 1953
88600330,CIE 1953
88611268,CIE 1953
88603349,CIE 1953
88603788,CIE 1953
88608675,CIE 1953
88611461,CIE 1953
88608719,CIE 1953
88608759,CIE 1953
88608693,CIE 1953
88608621,CIE 1953
88608622,CIE 1953
88608706,CIE 1953
88603963,CIE 1953
88603951,CIE 1953
88611945,CIE 1953
88608757,CIE 1953
88604428,CIE 1953
88605014,CIE 1953
88611943,CIE 1953
88603955,CIE 1953
88608632,CIE 1953
88608673,CIE 1953
88608635,CIE 1953
88611460,CIE 1953
88608748,CIE 1953
88601756,CIE 1953
88603958,CIE 1953
88608708,CIE 1953
88600277,CIE 1953
88608728,CIE 1953
88608756,CIE 1953
88608763,CIE 1953
88602217,CIE 1953
88608739,CIE 1953
88608643,CIE 1953
88601762,CIE 1953
88603965,CIE 1953
88611709,CIE 1953
88604098,CIE 1953
88604200,CIE 1953
88604084,CIE 1953
88604093,CIE 1953
88604092,CIE 1953
88604096,CIE 1953
88611589,CIE 1953
88605457,CIE 1953
88609245,CIE 1953
88609275,CIE 1953
88609276,CIE 1953
88609225,CIE 1953
88600928,CIE 1953
88609255,CIE 1953
88609241,CIE 1953
88609249,CIE 1953
88609244,CIE 1953
88602781,CIE 1953
88610874,CIE 1953
88608279,CIE 1953
88600825,CIE 1953
88602592,CIE 1953
88605167,CIE 1953
88600824,CIE 1953
88602782,CIE 1953
88611391,CIE 1953
88608268,CIE 1953
88601688,CIE 1953
88600827,CIE 1953
88603861,CIE 1953
88611733,CIE 1953
88611732,CIE 1953
88604514,CIE 1953
88611730,CIE 1953
88603984,CIE 1953
88603985,CIE 1953
88600759,CIE 1953
88601621,CIE 1953
88604680,CIE 1953
88611726,CIE 1953
88604375,CIE 1953
88602359,CIE 1953
88602005,CIE 1953
88611270,CIE 1953
88604016,CIE 1953
88611501,CIE 1953
88604014,CIE 1953
88600924,CIE 1953
88609138,CIE 1953
88604012,CIE 1953
88603172,CIE 1953
88604438,CIE 1953
88609192,CIE 1953
88605453,CIE 1953
88600923,CIE 1953
88611963,CIE 1953
88609164,CIE 1953
88611503,CIE 1953
88611499,CIE 1953
88611962,CIE 1953
88601794,CIE 1953
88609194,CIE 1953
88611502,CIE 1953
88603176,CIE 1953
88604017,CIE 1953
88603178,CIE 1953
88609195,CIE 1953
88609167,CIE 1953
88609184,CIE 1953
88611129,CIE 1953
88611126,CIE 1953
88611130,CIE 1953
88606635,CIE 1953
88611135,CIE 1953
88606655,CIE 1953
88600136,CIE 1953
88611823,CIE 1953
88604666,CIE 1953
88611821,CIE 1953
88611824,CIE 1953
88603586,CIE 1953
88600897,CIE 1953
88600896,CIE 1953
88600894,CIE 1953
88603975,CIE 1953
88600895,CIE 1953
88603974,CIE 1953
88611469,CIE 1953
88600898,CIE 1953
88608848,CIE 1953
88610764,CIE 1953
88604101,CIE 1953
88601904,CIE 1953
88601001,CIE 1953
88602177,CIE 1953
88609646,CIE 1953
88604458,CIE 1953
88609630,CIE 1953
88601903,CIE 1953
88611591,CIE 1953
88601893,CIE 1953
88609638,CIE 1953
88609680,CIE 1953
88609654,CIE 1953
88609667,CIE 1953
88603129,CIE 1953
88603886,CIE 1953
88600252,CIE 1953
88604619,CIE 1953
88605300,CIE 1953
88605299,CIE 1953
88604509,CIE 1953
88603125,CIE 1953
88601702,CIE 1953
88603124,CIE 1953
88601703,CIE 1953
88608325,CIE 1953
88605003,CIE 1953
88600225,CIE 1953
88603986,CIE 1953
88601877,CIE 1953
88601878,CIE 1953
88601879,CIE 1953
88610424,CIE 1953
88601145,CIE 1953
88602462,CIE 1953
88610423,CIE 1953
88604723,CIE 1953
88603255,CIE 1953
88601148,CIE 1953
88604483,CIE 1953
88610419,CIE 1953
88610430,CIE 1953
88610428,CIE 1953
88601150,CIE 1953
88610329,CIE 1953
88602010,CIE 1953
88610317,CIE 1953
88610339,CIE 1953
88610330,CIE 1953
88601907,CIE 1953
88611592,CIE 1953
88600309,CIE 1953
88605330,CIE 1953
88601909,CIE 1953
88602178,CIE 1953
88600900,CIE 1953
88611951,CIE 1953
88605168,CIE 1953
88604625,CIE 1953
88604180,CIE 1953
88604624,CIE 1953
88604179,CIE 1953
88610315,CIE 1953
88611697,CIE 1953
88605292,CIE 1953
88602432,CIE 1953
88602434,CIE 1953
88610851,CIE 1953
88604491,CIE 1953
88605224,CIE 1953
88601705,CIE 1953
88603131,CIE 1953
88601707,CIE 1953
88600253,CIE 1953
88605441,CIE 1953
88600033,CIE 1953
88600835,CIE 1953
88608389,CIE 1953
88601714,CIE 1953
88603138,CIE 1953
88601711,CIE 1953
88608374,CIE 1953
88603142,CIE 1953
88603141,CIE 1953
88604399,CIE 1953
88605439,CIE 1953
88605440,CIE 1953
88600836,CIE 1953
88608372,CIE 1953
88605442,CIE 1953
88603182,CIE 1953
88605455,CIE 1953
88604018,CIE 1953
88611504,CIE 1953
88605029,CIE 1953
88611505,CIE 1953
88603180,CIE 1953
88604022,CIE 1953
88604021,CIE 1953
88604441,CIE 1953
88603429,CIE 1953
88600519,CIE 1953
88600517,CIE 1953
88603430,CIE 1953
88600518,CIE 1953
88606163,CIE 1953
88610996,CIE 1953
88600893,CIE 1953
88608835,CIE 1953
88604427,CIE 1953
88600892,CIE 1953
88603972,CIE 1953
88605016,CIE 1953
88602811,CIE 1953
88601766,CIE 1953
88608837,CIE 1953
88608819,CIE 1953
88608797,CIE 1953
88608832,CIE 1953
88603161,CIE 1953
88603015,CIE 1953
88604607,CIE 1953
88601771,CIE 1953
88603979,CIE 1953
88600908,CIE 1953
88603162,CIE 1953
88608868,CIE 1953
88608884,CIE 1953
88608902,CIE 1953
88602419,CIE 1953
88608900,CIE 1953
88608924,CIE 1953
88611471,CIE 1953
88602017,CIE 1953
88604027,CIE 1953
88604189,CIE 1953
88604193,CIE 1953
88604197,CIE 1953
88604194,CIE 1953
88602011,CIE 1953
88605483,CIE 1953
88605060,CIE 1953
88610888,CIE 1953
88604184,CIE 1953
88604187,CIE 1953
88605210,CIE 1953
88605279,CIE 1953
88611562,CIE 1953
88604572,CIE 1953
88611742,CIE 1953
88604240,CIE 1953
88603268,CIE 1953
88605076,CIE 1953
88611743,CIE 1953
88605496,CIE 1953
88605221,CIE 1953
88607810,CIE 1953
88601292,CIE 1953
88611790,CIE 1953
88603821,CIE 1953
88604581,CIE 1953
88604968,CIE 1953
88600138,CIE 1953
88603031,CIE 1953
88611233,CIE 1953
88602679,CIE 1953
88603613,CIE 1953
88601403,CIE 1953
88601390,CIE 1953
88603998,CIE 1953
88611453,CIE 1953
88601972,CIE 1953
88604751,CIE 1953
88600410,CIE 1953
88603120,CIE 1953
88602230,CIE 1958
88600433,CIE 1958
88603274,CIE 1958
88603281,CIE 1958
88603287,CIE 1958
88603276,CIE 1958
88602483,CIE 1958
88610889,CIE 1958
88600431,CIE 1958
88603272,CIE 1958
88600040,CIE 1958
88601188,CIE 1958
88602873,CIE 1958
88604769,CIE 1958
88602482,CIE 1958
88605516,CIE 1958
88603345,CIE 1958
88604781,CIE 1958
88603598,CIE 1958
88604553,CIE 1958
88602312,CIE 1958
88603006,CIE 1958
88604883,CIE 1958
88604889,CIE 1958
88603599,CIE 1958
88604887,CIE 1958
88611153,CIE 1958
88600363,CIE 1958
88604888,CIE 1958
88604882,CIE 1958
88604879,CIE 1958
88604885,CIE 1958
88602463,CIE 1958
88600362,CIE 1958
88601427,CIE 1958
88603596,CIE 1958
88611146,CIE 1958
88611139,CIE 1958
88603594,CIE 1958
88604667,CIE 1958
88611144,CIE 1958
88603597,CIE 1958
88611148,CIE 1958
88603595,CIE 1958
88604668,CIE 1958
88611141,CIE 1958
88602311,CIE 1958
88611147,CIE 1958
88601429,CIE 1958
88600139,CIE 1958
88600586,CIE 1958
88605392,CIE 1958
88611145,CIE 1958
88600583,CIE 1958
88606669,CIE 1958
88603814,CIE 1958
88603285,CIE 1958
88602874,CIE 1958
88604243,CIE 1958
88604987,CIE 1958
88600815,CIE 1958
88611898,CIE 1958
88604957,CIE 1958
88610846,CIE 1958
88611346,CIE 1958
88602363,CIE 1958
88603801,CIE 1958
88601657,CIE 1958
88608085,CIE 1958
88608084,CIE 1958
88600218,CIE 1958
88600383,CIE 1958
88600795,CIE 1958
88600793,CIE 1958
88605159,CIE 1958
88604588,CIE 1958
88611378,CIE 1958
88605430,CIE 1958
88605269,CIE 1958
88604579,CIE 1958
88602379,CIE 1958
88611383,CIE 1958
88605424,CIE 1958
88605266,CIE 1958
88600812,CIE 1958
88611369,CIE 1958
88611352,CIE 1958
88602772,CIE 1958
88605160,CIE 1958
88604584,CIE 1958
88608167,CIE 1958
88604970,CIE 1958
88611905,CIE 1958
88605163,CIE 1958
88605164,CIE 1958
88604962,CIE 1958
88600800,CIE 1958
88604688,CIE 1958
88602776,CIE 1958
88603099,CIE 1958
88603845,CIE 1958
88603284,CIE 1958
88601673,CIE 1958
88603835,CIE 1958
88603818,CIE 1958
88603098,CIE 1958
88603816,CIE 1958
88603817,CIE 1958
88603828,CIE 1958
88603107,CIE 1958
88611382,CIE 1958
88605157,CIE 1958
88603850,CIE 1958
88605272,CIE 1958
88602584,CIE 1958
88602779,CIE 1958
88611380,CIE 1958
88600031,CIE 1958
88604983,CIE 1958
88602590,CIE 1958
88603840,CIE 1958
88600381,CIE 1958
88602589,CIE 1958
88600818,CIE 1958
88604967,CIE 1958
88603806,CIE 1958
88601661,CIE 1958
88603842,CIE 1958
88600208,CIE 1958
88603105,CIE 1958
88604966,CIE 1958
88604985,CIE 1958
88604975,CIE 1958
88600382,CIE 1958
88604384,CIE 1958
88603095,CIE 1958
88611904,CIE 1958
88602778,CIE 1958
88602386,CIE 1958
88608116,CIE 1958
88602362,CIE 1958
88602579,CIE 1958
88605267,CIE 1958
88605517,CIE 1958
88603827,CIE 1958
88604587,CIE 1958
88600209,CIE 1958
88604589,CIE 1958
88600379,CIE 1958
88600206,CIE 1958
88603811,CIE 1958
88602773,CIE 1958
88604382,CIE 1958
88602376,CIE 1958
88601190,CIE 1958
88603812,CIE 1958
88603096,CIE 1958
88610890,CIE 1958
88611339,CIE 1958
88611901,CIE 1958
88603807,CIE 1958
88604387,CIE 1958
88611362,CIE 1958
88604586,CIE 1958
88611337,CIE 1958
88611900,CIE 1958
88611370,CIE 1958
88604964,CIE 1958
88603832,CIE 1958
88603830,CIE 1958
88604685,CIE 1958
88608125,CIE 1958
88603097,CIE 1958
88602771,CIE 1958
88603852,CIE 1958
88605270,CIE 1958
88603826,CIE 1958
88611906,CIE 1958
88600221,CIE 1958
88601665,CIE 1958
88601659,CIE 1958
88604960,CIE 1958
88602368,CIE 1958
88608103,CIE 1958
88604973,CIE 1958
88611365,CIE 1958
88600215,CIE 1958
88600378,CIE 1958
88608128,CIE 1958
88611360,CIE 1958
88602361,CIE 1958
88602360,CIE 1958
88605425,CIE 1958
88611372,CIE 1958
88608077,CIE 1958
88605433,CIE 1958
88611338,CIE 1958
88604379,CIE 1958
88608214,CIE 1958
88600796,CIE 1958
88604593,CIE 1958
88608225,CIE 1958
88611361,CIE 1958
88602159,CIE 1958
88605158,CIE 1958
88603822,CIE 1958
88604969,CIE 1958
88608118,CIE 1958
88611349,CIE 1958
88604385,CIE 1958
88603836,CIE 1958
88604686,CIE 1958
88602581,CIE 1958
88602369,CIE 1958
88610885,CIE 1958
88605162,CIE 1958
88602585,CIE 1958
88605428,CIE 1958
88608066,CIE 1958
88608170,CIE 1958
88605271,CIE 1958
88600817,CIE 1958
88604979,CIE 1958
88608221,CIE 1958
88602199,CIE 1958
88611347,CIE 1958
88602367,CIE 1958
88603846,CIE 1958
88602378,CIE 1958
88608105,CIE 1958
88608206,CIE 1958
88605154,CIE 1958
88608140,CIE 1958
88608121,CIE 1958
88604990,CIE 1958
88602385,CIE 1958
88608114,CIE 1958
88608126,CIE 1958
88602371,CIE 1958
88602383,CIE 1958
88603838,CIE 1958
88608129,CIE 1958
88601675,CIE 1958
88611368,CIE 1958
88602575,CIE 1958
88602569,CIE 1958
88605264,CIE 1958
88611284,CIE 1958
88602954,CIE 1958
88605362,CIE 1958
88611793,CIE 1958
88611019,CIE 1958
88601344,CIE 1958
88602962,CIE 1958
88602963,CIE 1958
88611041,CIE 1958
88600353,CIE 1958
88602965,CIE 1958
88606216,CIE 1958
88602278,CIE 1958
88602568,CIE 1958
88604307,CIE 1958
88605391,CIE 1958
88603003,CIE 1958
88603582,CIE 1958
88603581,CIE 1958
88611285,CIE 1958
88604634,CIE 1958
88610826,CIE 1958
88604505,CIE 1958
88611912,CIE 1958
88611386,CIE 1958
88602394,CIE 1958
88603113,CIE 1958
88602395,CIE 1958
88608262,CIE 1958
88600822,CIE 1958
88603111,CIE 1958
88600228,CIE 1958
88602390,CIE 1958
88610848,CIE 1958
88601684,CIE 1958
88603110,CIE 1958
88602389,CIE 1958
88604389,CIE 1958
88600032,CIE 1958
88601195,CIE 1958
88601197,CIE 1958
88601194,CIE 1958
88600432,CIE 1958
88601192,CIE 1958
88600820,CIE 1958
88603853,CIE 1958
88600226,CIE 1958
88605166,CIE 1958
88601681,CIE 1958
88610943,CIE 1958
88605085,CIE 1958
88610945,CIE 1958
88604263,CIE 1958
88605086,CIE 1958
88604493,CIE 1958
88603351,CIE 1958
88602913,CIE 1958
88600482,CIE 1958
88600067,CIE 1958
88600066,CIE 1958
88601290,CIE 1958
88605802,CIE 1958
88605805,CIE 1958
88603854,CIE 1958
88602391,CIE 1958
88603864,CIE 1958
88608301,CIE 1958
88611392,CIE 1958
88602397,CIE 1958
88603117,CIE 1958
88602160,CIE 1958
88602784,CIE 1958
88603348,CIE 1958
88602966,CIE 1958
88603290,CIE 1958
88600336,CIE 1958
88600436,CIE 1958
88610891,CIE 1958
88610823,CIE 1958
88602234,CIE 1958
88600041,CIE 1958
88600043,CIE 1958
88602484,CIE 1958
88611831,CIE 1958
88611187,CIE 1958
88604320,CIE 1958
88604670,CIE 1958
88603028,CIE 1958
88611163,CIE 1958
88602547,CIE 1958
88602141,CIE 1958
88606827,CIE 1958
88600149,CIE 1958
88604672,CIE 1958
88603629,CIE 1958
88603026,CIE 1958
88611189,CIE 1958
88611182,CIE 1958
88603640,CIE 1958
88602716,CIE 1958
88611185,CIE 1958
88602548,CIE 1958
88603638,CIE 1958
88605130,CIE 1958
88611832,CIE 1958
88603637,CIE 1958
88611192,CIE 1958
88611176,CIE 1958
88611165,CIE 1958
88601450,CIE 1958
88603636,CIE 1958
88600602,CIE 1958
88611180,CIE 1958
88600606,CIE 1958
88603641,CIE 1958
88600152,CIE 1958
88611181,CIE 1958
88603632,CIE 1958
88604673,CIE 1958
88603633,CIE 1958
88602318,CIE 1958
88604902,CIE 1958
88611168,CIE 1958
88604671,CIE 1958
88603642,CIE 1958
88611166,CIE 1958
88602715,CIE 1958
88603620,CIE 1958
88611167,CIE 1958
88603127,CIE 1958
88603126,CIE 1958
88603888,CIE 1958
88603288,CIE 1958
88604780,CIE 1958
88600054,CIE 1958
88602314,CIE 1958
88605249,CIE 1958
88603473,CIE 1958
88604328,CIE 1958
88611223,CIE 1958
88601481,CIE 1958
88604910,CIE 1958
88600164,CIE 1958
88603670,CIE 1958
88606851,CIE 1958
88604558,CIE 1958
88611207,CIE 1958
88611199,CIE 1958
88602211,CIE 1958
88602145,CIE 1958
88600618,CIE 1958
88603056,CIE 1958
88602330,CIE 1958
88603034,CIE 1958
88604560,CIE 1958
88611212,CIE 1958
88602329,CIE 1958
88611195,CIE 1958
88602321,CIE 1958
88604676,CIE 1958
88611855,CIE 1958
88604557,CIE 1958
88602323,CIE 1958
88604674,CIE 1958
88601473,CIE 1958
88601470,CIE 1958
88606977,CIE 1958
88610838,CIE 1958
88600613,CIE 1958
88603032,CIE 1958
88606947,CIE 1958
88604561,CIE 1958
88611854,CIE 1958
88601504,CIE 1958
88611206,CIE 1958
88602722,CIE 1958
88605256,CIE 1958
88600161,CIE 1958
88601483,CIE 1958
88602332,CIE 1958
88602556,CIE 1958
88602328,CIE 1958
88611217,CIE 1958
88600371,CIE 1958
88611218,CIE 1958
88605397,CIE 1958
88600620,CIE 1958
88600154,CIE 1958
88601463,CIE 1958
88604331,CIE 1958
88600368,CIE 1958
88603030,CIE 1958
88606980,CIE 1958
88603669,CIE 1958
88611853,CIE 1958
88606887,CIE 1958
88600615,CIE 1958
88606990,CIE 1958
88602333,CIE 1958
88606946,CIE 1958
88611208,CIE 1958
88603674,CIE 1958
88601464,CIE 1958
88602327,CIE 1958
88602720,CIE 1958
88611209,CIE 1958
88600612,CIE 1958
88607014,CIE 1958
88606993,CIE 1958
88605255,CIE 1958
88601479,CIE 1958
88602325,CIE 1958
88602554,CIE 1958
88605405,CIE 1958
88606985,CIE 1958
88601494,CIE 1958
88601486,CIE 1958
88603667,CIE 1958
88602553,CIE 1958
88605407,CIE 1958
88600625,CIE 1958
88601522,CIE 1958
88606922,CIE 1958
88603653,CIE 1958
88601472,CIE 1958
88601497,CIE 1958
88600369,CIE 1958
88603656,CIE 1958
88611850,CIE 1958
88603055,CIE 1958
88601503,CIE 1958
88611846,CIE 1958
88606972,CIE 1958
88601510,CIE 1958
88610881,CIE 1958
88607045,CIE 1958
88603676,CIE 1958
88610882,CIE 1958
88604333,CIE 1958
88600616,CIE 1958
88603657,CIE 1958
88606872,CIE 1958
88602143,CIE 1958
88603648,CIE 1958
88603039,CIE 1958
88600609,CIE 1958
88605400,CIE 1958
88603662,CIE 1958
88611211,CIE 1958
88605403,CIE 1958
88600621,CIE 1958
88606907,CIE 1958
88603052,CIE 1958
88603037,CIE 1958
88602334,CIE 1958
88611215,CIE 1958
88606982,CIE 1958
88600619,CIE 1958
88607063,CIE 1958
88606912,CIE 1958
88600160,CIE 1958
88611197,CIE 1958
88604334,CIE 1958
88604326,CIE 1958
88602232,CIE 1958
88607011,CIE 1958
88611224,CIE 1958
88607057,CIE 1958
88603049,CIE 1958
88606995,CIE 1958
88600630,CIE 1958
88603041,CIE 1958
88605408,CIE 1958
88611203,CIE 1958
88607069,CIE 1958
88603675,CIE 1958
88607075,CIE 1958
88600637,CIE 1958
88603048,CIE 1958
88602724,CIE 1958
88606920,CIE 1958
88605257,CIE 1958
88611201,CIE 1958
88606954,CIE 1958
88604908,CIE 1958
88606906,CIE 1958
88604677,CIE 1958
88601498,CIE 1958
88607028,CIE 1958
88605254,CIE 1958
88603677,CIE 1958
88606873,CIE 1958
88600626,CIE 1958
88603678,CIE 1958
88602550,CIE 1958
88603029,CIE 1958
88600500,CIE 1958
88603374,CIE 1958
88610957,CIE 1958
88601304,CIE 1958
88605919,CIE 1958
88600485,CIE 1958
88601306,CIE 1958
88611776,CIE 1958
88605352,CIE 1958
88605958,CIE 1958
88610962,CIE 1958
88605959,CIE 1958
88600023,CIE 1958
88611780,CIE 1958
88603359,CIE 1958
88610961,CIE 1958
88610966,CIE 1958
88601305,CIE 1958
88601310,CIE 1958
88603362,CIE 1958
88610965,CIE 1958
88605938,CIE 1958
88603368,CIE 1958
88611782,CIE 1958
88600506,CIE 1958
88603377,CIE 1958
88610963,CIE 1958
88600488,CIE 1958
88600077,CIE 1958
88605954,CIE 1958
88602128,CIE 1958
88603358,CIE 1958
88601298,CIE 1958
88605984,CIE 1958
88600487,CIE 1958
88610955,CIE 1958
88610956,CIE 1958
88610951,CIE 1958
88600497,CIE 1958
88604269,CIE 1958
88604266,CIE 1958
88610960,CIE 1958
88605977,CIE 1958
88606012,CIE 1958
88601308,CIE 1958
88603356,CIE 1958
88601302,CIE 1958
88603372,CIE 1958
88605838,CIE 1958
88603361,CIE 1958
88603364,CIE 1958
88604810,CIE 1958
88602922,CIE 1958
88600072,CIE 1958
88606018,CIE 1958
88600502,CIE 1958
88603360,CIE 1958
88605899,CIE 1958
88602663,CIE 1958
88600499,CIE 1958
88610953,CIE 1958
88602664,CIE 1958
88603357,CIE 1958
88603354,CIE 1958
88604642,CIE 1958
88605947,CIE 1958
88605972,CIE 1958
88600068,CIE 1958
88603365,CIE 1958
88605983,CIE 1958
88605871,CIE 1958
88604264,CIE 1958
88605823,CIE 1958
88603355,CIE 1958
88605859,CIE 1958
88600073,CIE 1958
88604643,CIE 1958
88603366,CIE 1958
88604729,CIE 1958
88605865,CIE 1958
88601309,CIE 1958
88610967,CIE 1958
88605845,CIE 1958
88605880,CIE 1958
88605979,CIE 1958
88605962,CIE 1958
88605844,CIE 1958
88606007,CIE 1958
88603376,CIE 1958
88604268,CIE 1958
88602262,CIE 1958
88605942,CIE 1958
88603370,CIE 1958
88600076,CIE 1958
88601312,CIE 1958
88606004,CIE 1958
88605969,CIE 1958
88605846,CIE 1958
88600493,CIE 1958
88600491,CIE 1958
88605866,CIE 1958
88610970,CIE 1958
88610969,CIE 1958
88610968,CIE 1958
88610827,CIE 1958
88606050,CIE 1958
88606042,CIE 1958
88605226,CIE 1958
88603382,CIE 1958
88606024,CIE 1958
88602263,CIE 1958
88606037,CIE 1958
88602501,CIE 1958
88606040,CIE 1958
88602923,CIE 1958
88603383,CIE 1958
88606063,CIE 1958
88606061,CIE 1958
88600194,CIE 1958
88603742,CIE 1958
88603756,CIE 1958
88600196,CIE 1958
88611308,CIE 1958
88603755,CIE 1958
88600771,CIE 1958
88611300,CIE 1958
88602759,CIE 1958
88611302,CIE 1958
88603763,CIE 1958
88605151,CIE 1958
88611314,CIE 1958
88603772,CIE 1958
88611317,CIE 1958
88603767,CIE 1958
88603746,CIE 1958
88605150,CIE 1958
88611298,CIE 1958
88600195,CIE 1958
88611299,CIE 1958
88603751,CIE 1958
88603765,CIE 1958
88611309,CIE 1958
88611303,CIE 1958
88603079,CIE 1958
88604355,CIE 1958
88600773,CIE 1958
88604504,CIE 1958
88603752,CIE 1958
88603771,CIE 1958
88607864,CIE 1958
88603766,CIE 1958
88607869,CIE 1958
88603764,CIE 1958
88600198,CIE 1958
88611306,CIE 1958
88602353,CIE 1958
88605148,CIE 1958
88607883,CIE 1958
88607877,CIE 1958
88607881,CIE 1958
88611311,CIE 1958
88607885,CIE 1958
88611316,CIE 1958
88611307,CIE 1958
88600770,CIE 1958
88611295,CIE 1958
88611297,CIE 1958
88607865,CIE 1958
88601202,CIE 1958
88601211,CIE 1958
88600441,CIE 1958
88600439,CIE 1958
88602237,CIE 1958
88611749,CIE 1958
88610902,CIE 1958
88600047,CIE 1958
88601220,CIE 1958
88602879,CIE 1958
88602200,CIE 1958
88605079,CIE 1958
88605548,CIE 1958
88602488,CIE 1958
88602487,CIE 1958
88601210,CIE 1958
88603297,CIE 1958
88611745,CIE 1958
88601212,CIE 1958
88610899,CIE 1958
88605533,CIE 1958
88602486,CIE 1958
88604777,CIE 1958
88602645,CIE 1958
88601207,CIE 1958
88605562,CIE 1958
88610896,CIE 1958
88600048,CIE 1958
88605078,CIE 1958
88605545,CIE 1958
88602235,CIE 1958
88601205,CIE 1958
88601217,CIE 1958
88601213,CIE 1958
88601218,CIE 1958
88601223,CIE 1958
88611746,CIE 1958
88610898,CIE 1958
88603298,CIE 1958
88600447,CIE 1958
88610908,CIE 1958
88611750,CIE 1958
88602649,CIE 1958
88601228,CIE 1958
88600053,CIE 1958
88601232,CIE 1958
88601231,CIE 1958
88602651,CIE 1958
88602884,CIE 1958
88610906,CIE 1958
88603299,CIE 1958
88600051,CIE 1958
88603300,CIE 1958
88605580,CIE 1958
88600191,CIE 1958
88602754,CIE 1958
88611293,CIE 1958
88603735,CIE 1958
88604947,CIE 1958
88603736,CIE 1958
88603078,CIE 1958
88603732,CIE 1958
88603733,CIE 1958
88600374,CIE 1958
88600190,CIE 1958
88603731,CIE 1958
88604683,CIE 1958
88603773,CIE 1958
88602516,CIE 1958
88603474,CIE 1958
88603478,CIE 1958
88604282,CIE 1958
88600100,CIE 1958
88600537,CIE 1958
88611038,CIE 1958
88611036,CIE 1958
88611037,CIE 1958
88603477,CIE 1958
88606211,CIE 1958
88600101,CIE 1958
88602518,CIE 1958
88606199,CIE 1958
88602960,CIE 1958
88604283,CIE 1958
88604281,CIE 1958
88606213,CIE 1958
88602203,CIE 1958
88606208,CIE 1958
88602517,CIE 1958
88603685,CIE 1958
88602558,CIE 1958
88601523,CIE 1958
88602559,CIE 1958
88604929,CIE 1958
88603681,CIE 1958
88611863,CIE 1958
88605258,CIE 1958
88601528,CIE 1958
88601242,CIE 1958
88605627,CIE 1958
88601244,CIE 1958
88611048,CIE 1958
88611047,CIE 1958
88604002,CIE 1958
88611594,CIE 1958
88604104,CIE 1958
88611596,CIE 1958
88603799,CIE 1958
88603800,CIE 1958
88611524,CIE 1958
88605037,CIE 1958
