person_id,degree_id,job_id
88610501,88627964,88616984
88610501,88627964,88616985
88602072,88620095,88614502
88610448,88627913,NA
88610687,88628134,88617012
88610601,88628061,NA
88610462,88627925,88616976
88610476,88627940,88616978
88612010,88629249,NA
88604229,88622134,88615524
88604229,88622134,88615523
88605068,88622903,88615908
88605068,88622903,88615909
88612013,NA,NA
88604232,88622137,88615526
88610700,88628148,88617015
88610751,88628192,88617027
88602110,NA,NA
88610556,88628015,NA
88610556,88628016,NA
88602069,88620092,88614501
88602069,88620092,88614500
88610554,88628013,88616994
88605219,NA,NA
88612012,88629250,88617585
88610654,88628104,88617006
88604234,88622139,88615527
88610723,88628167,88617019
88610723,88628167,88617018
88602087,NA,88614511
88602186,88620199,88614568
88602186,88620199,88614567
88602075,88620097,88614503
88602109,NA,88614518
88610526,88627985,NA
88610692,88628140,NA
88610784,88628224,88617030
88603260,88621226,88615015
88602185,88620198,88614566
88602871,88620854,88614886
88603259,88621224,88615014
88603259,88621224,88615013
88603259,88621225,88615014
88603259,88621225,88615013
88610813,NA,88617038
88605493,88623295,NA
88610727,88628170,88617020
88610673,88628122,NA
88602991,88620966,88614924
88602989,88620965,88614923
88606548,88624275,88616308
88606548,88624276,88616308
88602308,88620318,88614618
88601409,88619473,88614279
88604302,88622204,88615568
88604302,88622204,88615569
88604302,88622203,88615568
88604302,88622203,88615569
88606537,88624264,88616307
88606537,88624264,88616306
88602987,88620963,88614921
88603556,88621498,NA
88604303,88622205,NA
88600236,88618381,NA
88611400,88628821,88617344
88611400,88628821,88617346
88611400,88628821,88617345
88611398,88628819,88617342
88611398,88628819,88617343
88604392,88622287,NA
88600240,88618386,88613763
88608309,NA,NA
88611401,88628822,NA
88603870,88621805,88615346
88603870,88621806,88615346
88611402,88628823,88617348
88611402,88628823,88617347
88611917,88629209,88617566
88611917,88629208,88617566
88602788,88620775,NA
88611397,88628818,88617340
88611397,88628818,88617341
88600242,NA,NA
88601693,NA,88614366
88611918,NA,NA
88600237,88618382,88613762
88605000,88622835,NA
88603874,88621810,88615347
88601639,88619690,88614347
88604361,88622259,88615590
88600376,88618512,88613834
88600376,88618513,88613834
88602354,88620364,88614648
88605422,88623233,88616085
88610854,88628292,88617062
88604628,88622494,88615744
88604208,88622111,88615518
88602572,NA,88614762
88610354,88627825,88616957
88604214,88622117,88615520
88604209,88622112,88615519
88602460,88620459,88614702
88602460,88620459,88614703
88602029,88620056,88614491
88602029,88620056,88614492
88602632,88620630,88614796
88602632,88620630,88614797
88604358,88622256,88615589
88604358,88622256,88615588
88611892,NA,88617556
88611327,88628755,88617307
88603786,88621722,88615303
88603786,88621722,88615304
88611326,88628754,88617306
88611325,NA,88617305
88611507,88628912,88617401
88600597,NA,NA
88606779,88624499,88616351
88606779,88624499,88616352
88606779,88624498,88616351
88606779,88624498,88616352
88611828,88629165,88617542
88611827,88629164,88617541
88602545,88620542,88614747
88600596,NA,NA
88611830,NA,88617544
88601442,88619506,88614288
88601447,NA,NA
88601446,88619509,88614289
88603024,88620998,88614932
88603619,NA,NA
88606803,88624523,88616358
88606803,88624523,88616357
88602140,88620156,88614533
88602140,88620155,88614533
88606740,88624462,88616342
88603020,88620993,88614930
88603020,88620993,88614931
88600366,88618503,88613826
88600365,88618502,88613824
88600365,88618502,88613825
88606783,88624503,88616354
88606783,88624503,88616355
88606808,88624528,88616359
88606809,88624529,88616360
88601443,NA,NA
88604319,NA,NA
88606773,88624492,88616350
88606773,88624491,88616350
88606771,88624489,88616348
88606771,88624489,88616349
88602209,88620220,NA
88602209,88620221,NA
88606747,88624468,88616345
88606747,88624468,88616343
88606747,88624468,88616344
88602544,88620541,88614746
88600598,88618714,88613935
88609315,NA,NA
88611966,NA,88617577
88609313,NA,88616783
88609314,88626847,NA
88611771,88629141,NA
88601286,NA,NA
88611701,NA,NA
88603485,88621434,NA
88611046,88628484,88617161
88611046,88628484,88617160
88601780,88619826,88614402
88601780,88619826,88614401
88602423,88620427,88614682
88603190,88621157,88614994
88603190,88621157,88614993
88602505,88620504,88614725
88602505,88620504,88614726
88602505,88620504,88614727
88605228,88623055,88615988
88604497,NA,88615656
88603580,88621520,88615193
88605208,88623037,88615975
88604181,88622087,88615505
88605291,88623114,88616023
88602598,88620596,88614777
88603578,88621518,88615191
88603489,88621438,88615127
88611018,88628456,88617143
88601838,88619877,88614413
88604069,88621988,88615437
88604068,88621987,88615436
88605288,88623111,88616021
88604608,88622473,88615726
88604028,88621949,NA
88601607,88619662,NA
88600750,88618856,88613997
88601589,88619646,88614329
88601589,88619646,88614328
88607635,88625306,88616523
88607635,88625306,88616522
88602341,88620350,88614639
88604571,88622441,88615701
88603708,88621649,88615264
88601600,88619655,88614332
88603698,88621637,NA
88602345,88620354,88614641
88602342,88620351,88614640
88604503,88622382,88615660
88602739,88620731,88614840
88605141,88622974,88615945
88611258,88628692,88617275
88603703,88621643,88615261
88603712,88621653,NA
88600748,88618855,88613996
88600748,88618855,88613995
88602748,88620738,88614846
88607773,88625444,88616556
88607773,88625444,88616557
88600753,NA,NA
88607754,88625426,NA
88602344,88620353,NA
88601614,88619668,NA
88601611,NA,NA
88603705,88621646,88615263
88603705,88621645,88615263
88600373,88618509,88613831
88607695,88625368,88616540
88607695,88625368,88616539
88607695,88625368,88616541
88607785,88625455,88616559
88605262,88623089,88616007
88600749,NA,NA
88603699,88621638,88615259
88611257,88628691,88617273
88611257,88628691,88617272
88611257,88628691,88617274
88611881,NA,88617553
88610883,88628318,88617074
88607765,88625436,NA
88605414,88623227,NA
88611260,88628693,NA
88607786,NA,88616560
88607678,88625349,88616532
88607678,88625350,88616532
88607694,88625367,88616538
88607656,88625326,88616525
88601616,88619669,88614339
88601615,NA,NA
88601597,NA,NA
88601598,NA,NA
88603704,88621644,88615262
88604343,88622242,88615582
88604343,88622241,88615582
88603716,88621658,88615269
88610842,88628278,88617053
88601609,88619664,88614338
88600747,88618854,88613994
88603697,88621636,88615257
88603697,88621636,88615258
88605411,88623225,88616081
88605411,88623225,88616080
88605139,88622972,88615944
88607692,88625364,88616536
88607692,88625364,88616537
88607692,88625365,88616536
88607692,88625365,88616537
88607725,88625397,88616550
88607725,88625397,88616549
88607713,88625386,88616546
88607713,88625386,88616545
88603068,88621038,88614951
88603068,88621038,88614952
88607672,88625343,88616529
88607672,88625343,88616530
88603715,88621657,88615268
88603715,88621656,88615268
88607763,88625434,88616555
88607763,88625434,88616554
88601608,88619663,88614337
88601608,88619663,88614336
88607663,88625335,88616527
88601618,88619671,88614340
88601618,88619671,88614341
88604943,88622778,88615857
88607774,88625445,88616558
88602747,88620737,88614845
88607682,88625354,88616533
88607791,88625460,88616561
88607791,88625460,88616562
88604507,88622386,88615665
88604507,88622386,88615664
88603931,88621862,88615374
88604416,88622309,NA
88603932,88621863,88615375
88603947,88621877,88615378
88600870,88618966,88614049
88603948,88621878,88615380
88603948,88621878,88615379
88600873,88618969,88614052
88600873,88618969,88614053
88600873,88618969,88614054
88603949,88621879,88615381
88600872,88618968,88614051
88600876,88618972,88614057
88600876,88618972,88614056
88600874,88618970,88614055
88602415,88620420,88614677
88605176,88623007,88615960
88600427,88618560,88613856
88603152,88621121,88614982
88605328,88623149,NA
88611458,88628869,88617374
88611458,88628869,88617373
88600386,88618525,88613841
88600386,88618525,88613840
88604766,88622617,88615806
88604766,88622616,88615806
88602004,88620035,88614478
88602851,88620834,88614876
88602851,88620834,88614875
88611474,88628884,NA
88605325,88623146,88616044
88611487,88628896,88617391
88611487,88628896,88617392
88603997,88621921,88615409
88602818,88620802,88614866
88609105,88626652,NA
88609098,88626647,88616744
88604436,88622326,NA
88604000,88621925,88615410
88604000,88621924,88615410
88611420,88628839,NA
88610884,88628319,88617075
88603087,88621058,88614954
88604374,88622271,88615597
88604623,88622489,88615741
88602454,88620453,NA
88600863,88618958,88614047
88601745,88619791,88614386
88603942,88621873,NA
88604601,88622468,88615723
88600385,88618524,88613839
88611454,NA,NA
88603939,88621870,88615376
88601749,88619795,88614387
88601753,88619800,88614388
88601753,88619800,88614389
88601753,88619799,88614388
88601753,88619799,88614389
88608554,88626154,NA
88608549,NA,NA
88611939,88629214,88617568
88611939,88629214,88617569
88611451,NA,NA
88602806,88620791,88614863
88602806,88620791,88614864
88602806,88620790,88614863
88602806,88620790,88614864
88600868,88618964,88614048
88602606,88620604,88614782
88602606,88620604,88614781
88608611,NA,NA
88600862,88618957,88614046
88600862,88618957,88614045
88600865,88618961,NA
88600866,88618962,NA
88600858,88618953,88614043
88608610,NA,NA
88605444,88623251,88616097
88602807,88620792,NA
88603940,88621871,88615377
88603943,NA,NA
88606266,88624002,88616251
88604288,88622190,88615559
88606276,88624011,88616253
88606244,88623981,88616250
88606244,88623981,88616249
88602133,88620149,88614526
88602133,88620149,88614527
88611809,NA,NA
88604289,88622191,88615560
88604289,88622191,88615561
88606295,88624033,88616256
88602136,88620152,88614529
88603497,88621444,NA
88606304,88624041,NA
88605370,88623185,NA
88600543,88618664,88613911
88600543,88618664,88613912
88606296,NA,NA
88611810,NA,NA
88606302,88624039,88616257
88611519,88628920,88617408
88604030,88621950,88615419
88604030,88621950,88615418
88601807,88619850,NA
88605458,88623263,88616101
88605458,88623263,88616102
88600392,88618531,88613844
88604036,88621956,NA
88600394,88618533,88613846
88600394,88618533,88613845
88604516,88622396,88615670
88602424,88620428,88614683
88600287,88618428,88613785
88604037,88621957,88615424
88604037,88621957,88615423
88605186,NA,NA
88604041,88621961,88615426
88604041,88621961,88615427
88605289,88623112,88616022
88611509,NA,88617403
88601809,88619852,88614407
88604042,88621962,NA
88602219,88620231,88614577
88602219,88620231,88614575
88602219,88620231,88614576
88602610,88620608,88614784
88602610,88620608,88614785
88602612,88620611,88614787
88600395,88618534,NA
88609292,88626828,88616779
88604045,88621965,NA
88611516,88628918,NA
88611520,NA,NA
88605460,88623265,88616103
88605460,88623265,88616104
88604609,88622474,88615727
88604609,88622474,88615729
88604609,88622474,88615728
88604610,88622475,88615731
88604610,88622475,88615730
88611515,88628917,88617406
88609288,NA,NA
88604031,88621951,88615420
88604039,88621959,88615425
88602611,88620610,88614786
88602611,88620609,88614786
88604044,88621964,88615428
88601811,88619854,88614408
88604047,88621967,88615429
88600289,88618430,88613786
88605189,NA,NA
88609282,88626820,NA
88604029,NA,NA
88605036,88622870,88615894
88605036,88622871,88615894
88611513,88628915,88617405
88611517,88628919,88617407
88600387,88618526,88613842
88603123,88621092,88614970
88603123,88621093,88614970
88611955,88629221,88617574
88600428,88618561,88613857
88610997,88628432,88617134
88610999,88628434,88617135
88610999,88628434,88617136
88602346,88620355,88614642
88603720,88621662,88615271
88603720,88621663,88615271
88600173,88618323,88613732
88604225,88622130,NA
88602166,88620180,88614556
88602469,88620469,88614709
88602469,88620468,88614709
88602470,88620470,88614710
88602470,88620470,88614711
88604631,88622497,88615747
88602465,88620464,88614707
88605073,88622907,88615911
88605073,88622907,88615910
88604841,NA,88615834
88602466,88620465,88614708
88604449,88622336,88615629
88603202,88621169,NA
88603202,88621170,NA
88600400,88618539,88613847
88604452,88622339,88615631
88604452,88622339,88615630
88601842,88619879,88614415
88601843,88619880,88614417
88601843,88619880,88614416
88603206,88621174,88614998
88601848,88619884,88614419
88602441,88620442,88614694
88601844,NA,NA
88601846,88619882,88614418
88604453,88622340,88615632
88600132,88618282,88613717
88600990,88619078,NA
88609571,88627087,88616827
88605297,88623119,88616026
88605297,88623120,88616026
88604075,88621994,88615439
88605041,88622876,88615896
88605192,88623020,NA
88604076,88621995,88615440
88600991,NA,NA
88601850,88619886,88614420
88611556,88628953,88617427
88611556,88628953,88617428
88601870,88619907,88614427
88600966,88619057,88614087
88600966,88619057,88614088
88600970,NA,NA
88609572,88627088,88616828
88611975,NA,NA
88600994,88619079,88614097
88609543,88627060,88616819
88609541,88627058,88616816
88609541,88627058,88616817
88605464,NA,88616106
88611971,NA,NA
88611554,88628951,88617426
88600989,88619077,88614095
88600973,88619063,88614090
88609617,NA,88616837
88602446,88620447,NA
88601856,88619892,88614421
88601856,88619892,88614422
88601856,88619893,88614421
88601856,88619893,88614422
88604077,88621996,NA
88604077,88621997,NA
88602444,88620445,88614696
88600982,NA,NA
88609615,88627129,88616836
88609595,88627111,88616832
88609595,88627111,88616833
88609544,88627061,NA
88601874,88619911,88614428
88604457,NA,NA
88604701,88622562,NA
88600975,88619065,88614091
88609611,88627126,NA
88609610,88627125,88616835
88609550,88627067,88616821
88609526,88627044,NA
88611557,88628954,88617429
88609622,88627134,88616839
88601864,88619901,88614424
88601864,88619901,88614425
88609563,88627079,88616823
88609563,88627079,88616824
88609583,88627099,88616829
88609583,88627099,88616830
88611559,88628956,NA
88611559,88628957,NA
88609625,88627137,88616841
88600301,88618440,88613790
88600301,88618440,88613791
88605641,88623422,88616142
88603341,88621300,88615050
88603341,88621300,88615049
88611762,NA,NA
88603334,88621293,88615044
88604790,88622640,88615815
88604790,88622640,88615814
88604790,88622641,88615815
88604790,88622641,88615814
88600471,88618596,NA
88604785,88622635,NA
88601271,88619338,88614229
88600338,88618474,NA
88602654,88620650,88614801
88604521,88622400,88615676
88601248,88619318,88614223
88601248,88619318,88614222
88603330,88621290,88615042
88605628,NA,NA
88605349,88623168,88616054
88605349,88623168,88616053
88602475,88620474,88614712
88603331,88621291,88615043
88604802,88622650,88615819
88604802,88622650,88615820
88601275,88619343,88614231
88601275,88619342,88614231
88610942,88628376,NA
88605083,88622917,88615915
88605629,NA,NA
88604520,88622399,88615675
88604520,88622399,88615673
88604520,88622399,88615674
88611765,88629137,NA
88611761,88629134,88617523
88600477,88618601,88613881
88600477,88618601,88613882
88603332,NA,NA
88605725,88623489,NA
88601268,88619335,88614228
88605696,88623464,88616151
88602897,88620880,88614895
88602897,88620879,88614895
88605497,88623299,88616123
88601245,88619315,88614219
88602253,88620265,88614591
88605723,88623488,88616156
88605723,88623488,88616155
88605345,88623164,NA
88604258,88622162,88615539
88604258,88622162,88615540
88602240,88620254,88614586
88601247,88619317,88614220
88601247,88619317,88614221
88605666,88623443,88616146
88604794,88622644,88615818
88610825,88628262,88617042
88610825,88628262,88617043
88605734,88623497,NA
88605344,88623163,88616050
88603324,88621285,88615039
88603324,88621285,88615038
88604259,88622163,88615542
88604259,88622163,88615541
88610940,88628374,88617100
88600467,NA,NA
88600469,NA,88613876
88604256,88622160,88615538
88600341,88618477,88613808
88600341,88618477,88613807
88605759,88623520,88616164
88600337,88618473,NA
88604788,88622638,88615813
88601272,88619339,88614230
88604257,88622161,NA
88605681,NA,88616150
88601264,88619331,NA
88605640,88623421,NA
88600060,88618217,88613690
88605348,88623167,88616052
88605347,88623166,88616051
88604253,88622158,88615537
88602904,88620886,88614896
88604523,88622402,88615678
88605751,88623513,88616162
88601253,88619323,NA
88600461,88618590,88613873
88600461,88618590,88613874
88600021,NA,88613674
88610876,88628312,88617071
88604261,88622165,NA
88601265,88619332,88614226
88605722,NA,NA
88602242,88620256,88614588
88602256,88620267,NA
88605680,88623452,88616148
88605680,88623452,88616149
88611331,88628758,88617308
88611894,88629192,88617557
88601654,88619705,88614348
88601654,88619705,88614349
88600204,88618351,NA
88605152,88622984,NA
88603084,88621054,NA
88602155,88620171,88614548
88601650,88619701,NA
88604364,88622261,88615592
88604364,88622261,88615593
88604578,88622449,88615706
88605423,88623234,NA
88604366,88622263,88615595
88611385,NA,88617332
88602157,88620173,88614550
88600784,88618886,88614009
88600886,88618982,88614060
88611946,NA,NA
88611947,88629218,88617571
88605448,NA,NA
88602417,88620422,88614679
88602417,88620422,88614678
88603967,88621893,NA
88605447,NA,NA
88600887,88618983,88614061
88605179,88623009,88615963
88605179,88623009,88615964
88605284,NA,NA
88611948,NA,NA
88608779,88626358,88616700
88605283,88623107,88616019
88602167,88620181,88614557
88603968,88621894,88615391
88603968,88621895,88615391
88604347,88622247,88615583
88604347,88622246,88615583
88610865,88628303,NA
88603722,88621665,88615272
88605182,88623012,88615967
88605182,88623012,88615966
88605183,88623013,NA
88604630,88622496,88615745
88604630,88622496,88615746
88602190,NA,NA
88603265,88621230,88615016
88603262,NA,NA
88602114,88620130,88614522
88600330,88618467,88613802
88611268,NA,NA
88603349,88621308,88615056
88603788,88621724,88615307
88608675,88626261,88616677
88608675,88626261,88616676
88611461,88628871,NA
88608719,88626304,88616685
88608759,88626341,88616697
88608693,88626277,88616680
88608621,88626208,88616668
88608622,88626209,88616669
88608706,88626291,88616681
88608706,88626290,88616681
88603963,NA,NA
88603951,NA,88615382
88611945,NA,NA
88608757,88626339,88616696
88608757,88626339,88616695
88604428,88622319,88615620
88605014,88622849,88615885
88605014,88622849,88615884
88611943,NA,NA
88603955,88621882,88615384
88603955,88621882,88615383
88608632,88626219,88616671
88608632,88626219,88616670
88608673,88626259,88616675
88608635,88626222,88616672
88611460,88628870,88617375
88608748,88626331,NA
88601756,88619803,88614390
88601756,88619803,88614391
88608708,88626293,88616682
88608708,88626293,88616683
88600277,88618419,88613783
88608728,88626313,88616690
88608756,88626338,NA
88608763,88626343,88616698
88608763,88626343,88616699
88602217,88620229,NA
88608739,88626323,NA
88608643,NA,88616674
88601762,88619808,88614392
88601762,88619808,88614393
88603965,88621891,88615390
88611709,88629098,88617499
88604098,NA,88615459
88604200,88622104,NA
88604093,88622013,88615454
88604093,88622013,88615455
88604092,88622011,88615452
88604092,88622011,88615453
88604092,88622012,88615452
88604092,88622012,88615453
88604096,88622015,88615456
88604096,88622015,88615457
88611589,88628987,88617442
88605457,88623262,NA
88609245,88626782,NA
88609275,88626813,88616775
88609275,88626813,88616776
88609276,88626814,88616777
88609225,88626763,NA
88600928,88619021,NA
88609255,88626792,88616771
88609241,88626778,88616766
88609249,88626786,88616769
88609244,88626781,88616768
88609244,88626781,88616767
88602781,NA,NA
88610874,88628310,NA
88608279,88625906,88616625
88600825,88618923,NA
88602592,88620590,88614774
88605167,88622999,NA
88600824,88618922,88614028
88602782,88620769,88614854
88611391,88628812,88617337
88608268,NA,NA
88601688,88619739,88614365
88600827,88618924,88614030
88603861,88621794,NA
88611733,NA,NA
88611732,88629118,NA
88604514,88622394,88615669
88611730,88629116,88617511
88603984,88621909,88615402
88603985,NA,88615403
88600759,88618863,88614001
88601621,88619674,NA
88604680,88622543,88615772
88611726,88629114,88617510
88604375,88622272,88615599
88604375,88622272,88615598
88602359,88620368,NA
88602005,88620036,88614480
88602005,88620036,88614479
88611270,88628703,NA
88604016,88621939,88615413
88611501,88628907,88617397
88604014,NA,NA
88600924,88619017,88614081
88609138,88626684,88616752
88609138,88626684,88616751
88604012,88621936,88615412
88604012,88621935,88615412
88603172,NA,NA
88604438,88622328,88615625
88609192,88626736,88616760
88605453,88623258,88616098
88600923,88619016,88614080
88600923,88619015,88614080
88611963,NA,88617576
88609164,88626708,88616755
88611503,88628909,NA
88611499,NA,NA
88611962,NA,NA
88601794,88619839,88614404
88601794,88619839,88614405
88609194,88626738,88616761
88611502,88628908,88617398
88603176,88621142,88614988
88603176,88621142,88614989
88604017,NA,NA
88603178,88621144,88614990
88609195,NA,NA
88609167,88626711,88616756
88609167,88626712,88616756
88609184,88626728,88616759
88611129,88628565,88617212
88611129,88628565,88617213
88611126,88628562,88617210
88611126,88628562,88617211
88611126,88628561,88617210
88611126,88628561,88617211
88611130,88628567,NA
88611130,88628566,NA
88606635,88624363,88616316
88606655,88624382,88616321
88600136,88618286,88613721
88600136,88618286,88613720
88611823,88629163,88617538
88604666,NA,NA
88611821,88629161,88617537
88611824,NA,88617539
88603586,88621526,88615197
88600897,88618991,88614067
88600897,88618991,88614066
88600896,88618990,88614065
88600896,88618990,88614064
88600894,88618988,NA
88603975,NA,88615397
88600895,88618989,88614062
88600895,88618989,88614063
88603974,88621900,88615396
88603974,88621900,88615395
88611469,88628879,88617379
88600898,88618992,88614069
88600898,88618992,88614068
88608848,88626422,88616708
88610764,88628204,88617029
88604101,88622018,NA
88601904,88619938,88614440
88601001,88619086,88614103
88602177,88620190,88614560
88609646,88627153,88616844
88609646,88627153,88616843
88604458,88622342,88615634
88609630,88627141,88616842
88601903,88619937,88614439
88611591,88628989,NA
88601893,88619927,88614435
88601893,88619927,88614436
88609638,NA,NA
88609680,NA,NA
88609654,88627160,88616845
88609667,88627173,88616848
88603129,88621099,88614975
88603129,88621099,88614976
88603886,88621822,88615354
88603886,88621821,88615354
88600252,88618397,NA
88604619,88622485,88615737
88605300,88623123,88616028
88605299,88623122,88616027
88604509,88622388,88615666
88603125,88621095,88614973
88603125,88621095,88614972
88601702,88619751,88614371
88601702,88619751,88614372
88603124,88621094,88614971
88601703,88619752,88614373
88608325,88625945,NA
88605003,88622838,88615878
88600225,88618370,88613757
88603986,88621910,88615405
88603986,88621910,88615404
88601877,NA,88614429
88601878,88619914,88614430
88601878,88619914,88614431
88601879,NA,88614432
88610424,88627890,88616968
88610424,88627890,88616967
88601145,88619214,88614174
88602462,88620461,88614704
88610423,88627889,88616965
88610423,88627889,88616966
88604723,88622581,88615791
88603255,88621221,88615012
88601148,88619217,88614176
88601148,88619217,88614177
88604483,88622364,NA
88610419,88627885,88616963
88610419,88627885,88616964
88610430,88627896,NA
88610428,88627894,88616970
88601150,88619219,NA
88610329,NA,NA
88602010,88620041,NA
88610317,88627790,88616947
88610339,88627810,NA
88610330,88627802,88616948
88601907,88619940,88614441
88611592,NA,88617443
88600309,88618447,NA
88605330,88623151,88616046
88601909,88619942,88614442
88602178,88620191,88614561
88602178,88620191,88614562
88600900,88618994,88614070
88611951,NA,NA
88605168,88623000,NA
88604625,88622491,88615743
88604180,88622086,88615504
88604624,88622490,88615742
88604179,88622085,88615502
88604179,88622085,88615503
88610315,88627788,88616945
88610315,88627788,88616946
88611697,NA,88617494
88605292,88623115,88616024
88602432,88620435,88614688
88602434,NA,NA
88610851,88628289,88617061
88610851,88628289,88617060
88604491,88622372,88615651
88605224,NA,88615985
88601705,88619754,88614374
88603131,88621101,NA
88601707,88619756,88614376
88601707,88619756,88614375
88600253,88618398,88613771
88600253,88618398,88613772
88605441,88623249,88616095
88605441,88623249,88616096
88600033,88618193,88613680
88600033,88618193,88613679
88600835,88618931,88614035
88600835,88618931,88614034
88608389,88625999,88616644
88601714,88619762,88614377
88603138,88621107,88614977
88603138,88621107,88614978
88601711,NA,NA
88608374,88625987,NA
88603142,88621111,NA
88603141,88621110,88614979
88604399,88622294,88615608
88604399,88622294,88615609
88605439,88623247,88616092
88605440,88623248,88616094
88605440,88623248,88616093
88600836,88618932,88614036
88608372,88625985,88616640
88608372,88625985,88616641
88608372,88625985,88616642
88605442,NA,NA
88603182,88621149,88614991
88605455,88623260,88616099
88605455,88623260,88616100
88604018,88621941,88615414
88604018,88621941,88615415
88604018,88621940,88615414
88604018,88621940,88615415
88611504,88628910,88617399
88605029,88622864,88615891
88605029,88622864,88615892
88605029,88622864,88615893
88611505,88628911,88617400
88603180,88621147,NA
88603180,88621146,NA
88604022,88621945,NA
88604021,88621943,88615416
88604021,88621944,88615416
88604441,88622331,88615626
88604441,88622331,88615627
88600519,88618642,88613901
88600519,88618642,88613900
88600519,88618642,88613902
88600519,88618641,88613901
88600519,88618641,88613900
88600519,88618641,88613902
88600517,88618639,88613898
88600517,88618639,88613897
88600517,88618639,88613899
88603430,88621382,NA
88600518,88618640,NA
88606163,NA,88616233
88610996,88628431,NA
88600893,NA,NA
88608835,88626412,NA
88604427,88622318,88615619
88600892,NA,NA
88603972,88621899,88615393
88605016,88622851,88615886
88605016,88622851,88615887
88602811,88620795,88614865
88601766,88619812,88614394
88608837,NA,NA
88608819,88626397,88616704
88608797,88626376,88616703
88608832,88626409,88616706
88603161,88621129,NA
88603015,88620989,NA
88603015,88620990,NA
88604607,NA,88615725
88601771,88619817,88614398
88601771,88619817,88614397
88603979,88621904,NA
88600908,88619001,88614072
88600908,88619001,88614073
88603162,88621130,88614984
88603162,88621130,88614985
88608868,NA,NA
88608884,88626455,88616712
88608902,88626472,NA
88602419,88620423,88614680
88608900,88626471,88616713
88608924,88626493,88616715
88611471,88628881,88617380
88611471,88628881,88617381
88602017,88620047,88614486
88602017,88620047,88614485
88604027,88621948,NA
88604189,NA,88615509
88604189,NA,88615510
88604193,88622096,NA
88604197,88622101,88615513
88604197,88622100,88615513
88604194,88622097,88615512
88604194,88622097,88615511
88602011,NA,NA
88605483,88623286,88616118
88605060,88622896,NA
88610888,88628323,NA
88604184,88622090,88615506
88604187,88622093,88615508
88605210,88623039,88615976
88605279,88623104,88616017
88611562,88628960,88617430
88611562,88628961,88617430
88604572,88622442,88615702
88611742,88629126,88617515
88604240,88622145,88615534
88604240,88622145,88615533
88603268,88621234,NA
88603268,88621233,NA
88605076,88622910,88615912
88611743,88629127,88617516
88605496,88623298,NA
88605221,88623049,88615982
88605221,88623049,88615983
88607810,88625478,88616564
88601292,88619359,88614236
88601292,88619359,88614235
88611790,NA,NA
88603821,88621754,NA
88604581,88622452,NA
88604968,88622804,NA
88600138,88618288,NA
88603031,NA,NA
88611233,88628671,NA
88602679,88620672,NA
88603613,88621554,NA
88601403,88619467,NA
88601390,88619456,NA
88603998,88621922,NA
88611453,88628866,NA
88601972,88620004,NA
88604751,88622600,NA
88600410,88618548,NA
88603120,NA,NA
88600433,88618566,88613861
88603274,88621240,88615020
88603287,88621253,88615026
88602483,88620482,88614714
88600431,88618564,88613859
88600040,88618199,NA
88604769,88622620,88615807
88605516,88623312,88616125
88603345,88621304,88615054
88604781,88622632,88615812
88604553,88622428,NA
88604882,88622722,88615844
88604879,88622719,NA
88604885,88622725,NA
88600362,88618499,88613822
88611146,88628583,NA
88611148,88628585,88617217
88611141,88628578,88617215
88600139,88618289,88613722
88611145,88628582,NA
88606669,88624396,NA
88603285,88621251,NA
88602874,88620857,NA
88604243,88622148,NA
88611898,88629194,NA
88611346,88628772,88617313
88601657,88619708,88614350
88600793,88618895,NA
88604579,88622450,88615707
88605424,88623235,88616086
88605266,88623093,NA
88611905,88629199,88617561
88603284,88621250,88615025
88601673,88619724,88614360
88611382,88628804,NA
88603850,88621783,NA
88605272,88623098,88616015
88603840,88621772,88615332
88600381,88618519,88613836
88603105,88621075,NA
88604966,88622802,NA
88604985,88622821,88615874
88604975,88622811,88615869
88600382,88618520,88613837
88604384,88622279,88615604
88603095,88621065,NA
88611904,88629198,88617560
88605517,88623313,NA
88600379,88618517,88613835
88600206,88618353,88613749
88603811,88621746,88615316
88601190,88619258,NA
88610890,88628325,NA
88610890,88628326,NA
88611901,NA,88617559
88604586,88622456,NA
88611337,88628763,NA
88611900,88629195,NA
88603852,88621785,NA
88611906,88629200,88617562
88601665,88619717,88614355
88601665,88619716,88614355
88601659,88619710,88614352
88604960,88622794,88615863
88602368,88620376,88614655
88608103,NA,88616596
88608103,NA,88616595
88604973,88622809,88615868
88611365,88628789,NA
88600215,88618361,NA
88608128,88625768,88616604
88611372,88628795,88617325
88605433,88623243,NA
88600796,88618898,NA
88602159,NA,NA
88603822,88621755,NA
88604969,88622805,NA
88608118,88625760,88616600
88604385,88622280,NA
88602369,88620377,88614656
88605162,88622993,88615952
88602585,88620583,88614771
88605428,88623239,88616090
88608066,88625713,NA
88608066,88625712,NA
88608170,88625808,88616611
88600817,88618916,88614021
88602199,88620210,88614570
88602367,88620375,88614654
88608105,88625748,88616597
88608206,88625839,88616616
88605154,88622986,88615949
88608140,88625780,NA
88608121,88625763,NA
88604990,88622825,NA
88602385,88620392,NA
88608114,88625756,88616598
88608126,88625767,88616603
88602371,88620380,NA
88602371,88620379,NA
88602383,88620390,NA
88603838,88621770,NA
88608129,88625769,88616605
88601675,88619727,NA
88601675,88619726,NA
88611368,88628792,88617323
88602575,88620573,NA
88602575,88620574,NA
88602569,88620569,88614761
88605264,88623091,88616009
88611284,88628714,88617284
88611793,88629147,88617530
88601344,88619412,88614258
