person_id,societies,societies_number,societies_date,societies_status
11071,NA,NA,Republican era,NA
11076,NA,NA,Republican era,NA
11078,NA,NA,Republican era,NA
11080,NA,NA,Republican era,NA
11082,NA,NA,Republican era,NA
11088,NA,NA,Republican era,NA
11091,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
11114,NA,NA,Republican era,NA
11121,NA,NA,Republican era,NA
11124,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
11134,NA,NA,Republican era,NA
11137,NA,NA,Republican era,NA
11139,NA,NA,Republican era,NA
11143,NA,NA,Republican era,NA
11153,NA,NA,Republican era,NA
11158,China Colourists’ Association 中國染化工程學會,NA,Republican era,NA
11177,NA,NA,Republican era,NA
11179,NA,NA,Republican era,NA
11182,NA,NA,Republican era,NA
11184,NA,NA,Republican era,NA
11186,NA,NA,Republican era,NA
11189,NA,NA,Republican era,NA
11191,NA,NA,Republican era,NA
11197,NA,NA,Republican era,NA
11199,NA,NA,Republican era,NA
11202,NA,NA,Republican era,NA
11204,NA,NA,Republican era,NA
11207,NA,NA,Republican era,NA
11208,NA,NA,Republican era,NA
11216,China Engineering Society 中國工程學會,NA,Republican era,NA
11224,NA,NA,Republican era,NA
11228,NA,NA,Republican era,NA
11240,NA,NA,Republican era,NA
11253,NA,NA,Republican era,NA
11261,NA,NA,Republican era,NA
11272,NA,NA,Republican era,NA
11274,NA,NA,Republican era,NA
11284,NA,NA,Republican era,NA
11286,NA,NA,Republican era,NA
11291,NA,NA,Republican era,NA
11295,NA,NA,Republican era,NA
11297,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
11304,NA,NA,Republican era,NA
11307,NA,NA,Republican era,NA
11317,NA,NA,Republican era,NA
11319,NA,NA,Republican era,NA
11321,NA,NA,Republican era,NA
11325,NA,NA,Republican era,NA
11329,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
11344,NA,NA,Republican era,NA
11348,NA,NA,Republican era,NA
11358,NA,NA,Republican era,NA
11374,NA,NA,Republican era,NA
11380,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
11386,NA,NA,Republican era,NA
11390,NA,NA,Republican era,NA
11394,NA,NA,Republican era,NA
11397,NA,NA,Republican era,NA
11400,NA,NA,Republican era,NA
11405,NA,NA,Republican era,NA
11411,NA,NA,Republican era,NA
11412,NA,NA,Republican era,NA
11415,NA,NA,Republican era,NA
11417,NA,NA,Republican era,NA
11423,NA,NA,Republican era,NA
11424,NA,NA,Republican era,NA
11427,NA,NA,Republican era,NA
11437,NA,NA,Republican era,NA
11439,NA,NA,Republican era,NA
11442,NA,NA,Republican era,NA
11444,NA,NA,Republican era,NA
11455,NA,NA,Republican era,NA
11460,China Power Engineering Society 中國動力工程學會,NA,Republican era,NA
11460,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
11463,NA,NA,Republican era,NA
11470,NA,NA,Republican era,NA
11474,NA,NA,Republican era,NA
11479,NA,NA,Republican era,NA
11481,NA,NA,Republican era,NA
11495,NA,NA,Republican era,NA
11500,NA,NA,Republican era,NA
11502,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
11504,NA,NA,Republican era,NA
11506,NA,NA,Republican era,NA
11515,NA,NA,Republican era,NA
11521,NA,NA,Republican era,NA
11524,NA,NA,Republican era,NA
11529,NA,NA,Republican era,NA
11534,NA,NA,Republican era,NA
11538,NA,NA,Republican era,NA
11544,NA,NA,Republican era,NA
11546,NA,NA,Republican era,NA
11548,NA,NA,Republican era,NA
11550,NA,NA,Republican era,NA
11553,NA,NA,Republican era,NA
11563,NA,NA,Republican era,NA
11568,NA,NA,Republican era,NA
11571,NA,NA,Republican era,NA
11574,NA,NA,Republican era,NA
11580,NA,NA,Republican era,NA
11582,NA,NA,Republican era,NA
11602,NA,NA,Republican era,NA
11614,NA,NA,Republican era,NA
11617,NA,NA,Republican era,NA
11637,NA,NA,Republican era,NA
11639,NA,NA,Republican era,NA
11641,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
11656,NA,NA,Republican era,NA
11658,NA,NA,Republican era,NA
11661,NA,NA,Republican era,NA
11664,NA,NA,Republican era,NA
11674,NA,NA,Republican era,NA
11676,NA,NA,Republican era,NA
11679,NA,NA,Republican era,NA
11705,NA,NA,Republican era,NA
11721,NA,NA,Republican era,NA
11724,NA,NA,Republican era,NA
11727,NA,NA,Republican era,NA
11732,NA,NA,Republican era,NA
11746,NA,NA,Republican era,NA
11751,NA,NA,Republican era,NA
11755,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
11756,NA,NA,Republican era,NA
11765,NA,NA,Republican era,NA
11768,NA,NA,Republican era,NA
11770,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
11782,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
11793,NA,NA,Republican era,NA
11796,NA,NA,Republican era,NA
11798,Iron and Steel Institute of London,NA,Republican era,NA
11815,NA,NA,Republican era,NA
11826,NA,NA,Republican era,NA
11828,NA,NA,Republican era,NA
11831,NA,NA,Republican era,NA
11833,NA,NA,Republican era,NA
11836,NA,NA,Republican era,NA
11838,NA,NA,Republican era,NA
11851,NA,NA,Republican era,NA
11853,NA,NA,Republican era,NA
11858,NA,NA,Republican era,NA
11861,NA,NA,Republican era,NA
11863,NA,NA,Republican era,NA
11865,NA,NA,Republican era,NA
11869,NA,NA,Republican era,NA
11871,NA,NA,Republican era,NA
11873,NA,NA,Republican era,NA
11875,NA,NA,Republican era,NA
11880,China Engineering Society 中國工程學會,NA,Republican era,NA
11882,NA,NA,Republican era,NA
11886,NA,NA,Republican era,NA
11888,NA,NA,Republican era,NA
11891,NA,NA,Republican era,NA
11902,NA,NA,Republican era,NA
11904,NA,NA,Republican era,NA
11906,NA,NA,Republican era,NA
11907,NA,NA,Republican era,NA
11910,NA,NA,Republican era,NA
11916,NA,NA,Republican era,NA
11922,NA,NA,Republican era,NA
11926,NA,NA,Republican era,NA
11930,NA,NA,Republican era,NA
11940,NA,NA,Republican era,NA
11943,NA,NA,Republican era,NA
11951,NA,NA,Republican era,NA
11958,NA,NA,Republican era,NA
11960,NA,NA,Republican era,NA
11961,NA,NA,Republican era,NA
11964,NA,NA,Republican era,NA
11967,NA,NA,Republican era,NA
11970,NA,NA,Republican era,NA
11971,NA,NA,Republican era,NA
11974,NA,NA,Republican era,NA
11975,NA,NA,Republican era,NA
11977,NA,NA,Republican era,NA
11982,NA,NA,Republican era,NA
11987,NA,NA,Republican era,NA
11990,NA,NA,Republican era,NA
11995,NA,NA,Republican era,NA
11996,NA,NA,Republican era,NA
12000,NA,NA,Republican era,NA
12002,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
12013,NA,NA,Republican era,NA
12016,NA,NA,Republican era,NA
12018,NA,NA,Republican era,NA
12020,NA,NA,Republican era,NA
12022,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12026,NA,NA,Republican era,NA
12028,NA,NA,Republican era,NA
12032,NA,NA,Republican era,NA
12037,NA,NA,Republican era,NA
12043,NA,NA,Republican era,NA
12045,NA,NA,Republican era,NA
12050,NA,NA,Republican era,NA
12060,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12070,NA,NA,Republican era,NA
12072,NA,NA,Republican era,NA
12074,NA,NA,Republican era,NA
12084,NA,NA,Republican era,NA
12086,NA,NA,Republican era,NA
12088,NA,NA,Republican era,NA
12093,NA,NA,Republican era,NA
12095,NA,NA,Republican era,NA
12097,NA,NA,Republican era,NA
12105,NA,NA,Republican era,NA
12109,NA,NA,Republican era,NA
12114,NA,NA,Republican era,NA
12128,NA,NA,Republican era,NA
12130,NA,NA,Republican era,NA
12136,NA,NA,Republican era,NA
12142,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12146,NA,NA,Republican era,NA
12148,NA,NA,Republican era,NA
12152,NA,NA,Republican era,NA
12156,NA,NA,Republican era,NA
12165,NA,NA,Republican era,NA
12171,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12174,NA,NA,Republican era,NA
12177,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12195,NA,NA,Republican era,NA
12197,NA,NA,Republican era,NA
12202,NA,NA,Republican era,NA
12211,NA,NA,Republican era,NA
12231,NA,NA,Republican era,NA
12234,NA,NA,Republican era,NA
12251,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
12258,NA,NA,Republican era,NA
12260,NA,NA,Republican era,NA
12263,NA,NA,Republican era,NA
12267,NA,NA,Republican era,NA
12269,NA,NA,Republican era,NA
12272,NA,NA,Republican era,NA
12274,NA,NA,Republican era,NA
12278,NA,NA,Republican era,NA
12288,NA,NA,Republican era,NA
12290,Association of Chinese and American Engineers,NA,Republican era,NA
12290,China Hydraulic Engineering Society 中國水利工程學會,NA,Republican era,NA
12292,NA,NA,Republican era,NA
12294,NA,NA,Republican era,NA
12297,NA,NA,Republican era,NA
12299,NA,NA,Republican era,NA
12303,NA,NA,Republican era,NA
12313,NA,NA,Republican era,NA
12315,NA,NA,Republican era,NA
12317,NA,NA,Republican era,NA
12319,NA,NA,Republican era,NA
12322,NA,NA,Republican era,NA
12326,NA,NA,Republican era,NA
12329,NA,NA,Republican era,NA
12337,NA,NA,Republican era,NA
12347,NA,NA,Republican era,NA
12350,NA,NA,Republican era,NA
12352,NA,NA,Republican era,NA
12360,NA,NA,Republican era,NA
12363,NA,NA,Republican era,NA
12366,NA,NA,Republican era,NA
12368,NA,NA,Republican era,NA
12375,NA,NA,Republican era,NA
12377,NA,NA,Republican era,NA
12379,NA,NA,Republican era,NA
12381,NA,NA,Republican era,NA
12383,NA,NA,Republican era,NA
12393,NA,NA,Republican era,NA
12395,NA,NA,Republican era,NA
12399,NA,NA,Republican era,NA
12403,NA,NA,Republican era,NA
12405,NA,NA,Republican era,NA
12408,NA,NA,Republican era,NA
12414,NA,NA,Republican era,NA
12416,NA,NA,Republican era,NA
12418,NA,NA,Republican era,NA
12422,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12433,NA,NA,Republican era,NA
12435,NA,NA,Republican era,NA
12438,NA,NA,Republican era,NA
12452,NA,NA,Republican era,NA
12457,NA,NA,Republican era,NA
12461,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12470,NA,NA,Republican era,NA
12484,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12496,NA,NA,Republican era,NA
12499,NA,NA,Republican era,NA
12502,NA,NA,Republican era,NA
12504,NA,NA,Republican era,NA
12515,NA,NA,Republican era,NA
12526,NA,NA,Republican era,NA
12528,NA,NA,Republican era,NA
12530,NA,NA,Republican era,NA
12532,NA,NA,Republican era,NA
12534,NA,NA,Republican era,NA
12539,NA,NA,Republican era,NA
12541,NA,NA,Republican era,NA
12544,NA,NA,Republican era,NA
12547,NA,NA,Republican era,NA
12549,NA,NA,Republican era,NA
12551,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12563,NA,NA,Republican era,NA
12567,NA,NA,Republican era,NA
12569,NA,NA,Republican era,NA
12574,NA,NA,Republican era,NA
12576,NA,NA,Republican era,NA
12578,NA,NA,Republican era,NA
12583,NA,NA,Republican era,NA
12585,NA,NA,Republican era,NA
12588,NA,NA,Republican era,NA
12595,NA,NA,Republican era,NA
12597,NA,NA,Republican era,NA
12600,NA,NA,Republican era,NA
12606,NA,NA,Republican era,NA
12608,NA,NA,Republican era,NA
12610,NA,NA,Republican era,NA
12612,NA,NA,Republican era,NA
12614,NA,NA,Republican era,NA
12616,NA,NA,Republican era,NA
12622,NA,NA,Republican era,NA
12624,NA,NA,Republican era,NA
12627,NA,NA,Republican era,NA
12631,NA,NA,Republican era,NA
12633,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12640,China Power Engineering Society 中國動力工程學會,NA,Republican era,NA
12640,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12652,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12659,NA,NA,Republican era,NA
12661,NA,NA,Republican era,NA
12664,NA,NA,Republican era,NA
12666,NA,NA,Republican era,NA
12669,NA,NA,Republican era,NA
12675,NA,NA,Republican era,NA
12683,NA,NA,Republican era,NA
12686,China Hydraulic Engineering Society 中國水利工程學會,NA,Republican era,NA
12690,NA,NA,Republican era,NA
12693,NA,NA,Republican era,NA
12701,NA,NA,Republican era,NA
12704,NA,NA,Republican era,NA
12710,NA,NA,Republican era,NA
12713,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12729,NA,NA,Republican era,NA
12734,NA,NA,Republican era,NA
12742,China Hydraulic Engineering Society 中國水利工程學會,NA,Republican era,NA
12752,NA,NA,Republican era,NA
12754,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
12756,NA,NA,Republican era,NA
12760,NA,NA,Republican era,NA
12763,NA,NA,Republican era,NA
12777,NA,NA,Republican era,NA
12787,NA,NA,Republican era,NA
12789,NA,NA,Republican era,NA
12791,NA,NA,Republican era,NA
12793,NA,NA,Republican era,NA
12795,NA,NA,Republican era,NA
12797,NA,NA,Republican era,NA
12800,NA,NA,Republican era,NA
12805,NA,NA,Republican era,NA
12807,NA,NA,Republican era,NA
12826,NA,NA,Republican era,NA
12828,NA,NA,Republican era,NA
12830,NA,NA,Republican era,NA
12834,NA,NA,Republican era,NA
12836,NA,NA,Republican era,NA
12838,NA,NA,Republican era,NA
12842,NA,NA,Republican era,NA
12845,NA,NA,Republican era,NA
12847,NA,NA,Republican era,NA
12849,NA,NA,Republican era,NA
12851,NA,NA,Republican era,NA
12855,NA,NA,Republican era,NA
12858,NA,NA,Republican era,NA
12869,NA,NA,Republican era,NA
12872,NA,NA,Republican era,NA
12876,China Hydraulic Engineering Society 中國水利工程學會,NA,Republican era,NA
12883,NA,NA,Republican era,NA
12885,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
12896,NA,NA,Republican era,NA
12900,NA,NA,Republican era,NA
12911,NA,NA,Republican era,NA
12913,NA,NA,Republican era,NA
12919,NA,NA,Republican era,NA
12926,NA,NA,Republican era,NA
12928,NA,NA,Republican era,NA
12935,NA,NA,Republican era,NA
12938,NA,NA,Republican era,NA
12940,NA,NA,Republican era,NA
12942,NA,NA,Republican era,NA
12944,NA,NA,Republican era,NA
12946,NA,NA,Republican era,NA
12950,NA,NA,Republican era,NA
12958,NA,NA,Republican era,NA
12963,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
12985,NA,NA,Republican era,NA
12987,NA,NA,Republican era,NA
12990,NA,NA,Republican era,NA
12992,NA,NA,Republican era,NA
13000,NA,NA,Republican era,NA
13003,NA,NA,Republican era,NA
13005,NA,NA,Republican era,NA
13011,NA,NA,Republican era,NA
13014,NA,NA,Republican era,NA
13016,NA,NA,Republican era,NA
13018,NA,NA,Republican era,NA
13021,NA,NA,Republican era,NA
13032,NA,NA,Republican era,NA
13035,NA,NA,Republican era,NA
13038,NA,NA,Republican era,NA
13041,NA,NA,Republican era,NA
13042,NA,NA,Republican era,NA
13047,NA,NA,Republican era,NA
13049,NA,NA,Republican era,NA
13061,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13071,NA,NA,Republican era,NA
13077,NA,NA,Republican era,NA
13089,NA,NA,Republican era,NA
13091,NA,NA,Republican era,NA
13094,NA,NA,Republican era,NA
13099,NA,NA,Republican era,NA
13101,NA,NA,Republican era,NA
13105,NA,NA,Republican era,NA
13107,NA,NA,Republican era,NA
13112,NA,NA,Republican era,NA
13114,NA,NA,Republican era,NA
13116,NA,NA,Republican era,NA
13118,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13127,NA,NA,Republican era,NA
13134,NA,NA,Republican era,NA
13136,NA,NA,Republican era,NA
13138,NA,NA,Republican era,NA
13141,NA,NA,Republican era,NA
13151,NA,NA,Republican era,NA
13158,NA,NA,Republican era,NA
13175,NA,NA,Republican era,NA
13182,NA,NA,Republican era,NA
13185,NA,NA,Republican era,NA
13187,NA,NA,Republican era,NA
13189,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13208,NA,NA,Republican era,NA
13211,NA,NA,Republican era,NA
13216,NA,NA,Republican era,NA
13218,NA,NA,Republican era,NA
13220,NA,NA,Republican era,NA
13239,NA,NA,Republican era,NA
13247,NA,NA,Republican era,NA
13250,NA,NA,Republican era,NA
13252,NA,NA,Republican era,NA
13254,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13263,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
13263,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
13270,NA,NA,Republican era,NA
13273,NA,NA,Republican era,NA
13276,NA,NA,Republican era,NA
13278,NA,NA,Republican era,NA
13280,NA,NA,Republican era,NA
13282,NA,NA,Republican era,NA
13297,NA,NA,Republican era,NA
13301,NA,NA,Republican era,NA
13310,NA,NA,Republican era,NA
13314,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13327,NA,NA,Republican era,NA
13334,NA,NA,Republican era,NA
13336,China Hydraulic Engineering Society 中國水利工程學會,NA,Republican era,NA
13342,NA,NA,Republican era,NA
13344,NA,NA,Republican era,NA
13360,China Engineering Society 中國工程學會,NA,Republican era,NA
13365,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13365,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
13377,NA,NA,Republican era,NA
13382,NA,NA,Republican era,NA
13385,NA,NA,Republican era,NA
13388,NA,NA,Republican era,NA
13392,NA,NA,Republican era,NA
13396,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
13402,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13409,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13423,NA,NA,Republican era,NA
13427,NA,NA,Republican era,NA
13431,NA,NA,Republican era,NA
13433,NA,NA,Republican era,NA
13434,NA,NA,Republican era,NA
13438,NA,NA,Republican era,NA
13440,NA,NA,Republican era,NA
13441,NA,NA,Republican era,NA
13459,NA,NA,Republican era,NA
13461,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13490,NA,NA,Republican era,NA
13492,NA,NA,Republican era,NA
13496,NA,NA,Republican era,NA
13498,NA,NA,Republican era,NA
13500,NA,NA,Republican era,NA
13516,NA,NA,Republican era,NA
13518,NA,NA,Republican era,NA
13522,NA,NA,Republican era,NA
13546,NA,NA,Republican era,NA
13551,NA,NA,Republican era,NA
13555,NA,NA,Republican era,NA
13557,NA,NA,Republican era,NA
13558,NA,NA,Republican era,NA
13561,NA,NA,Republican era,NA
13577,NA,NA,Republican era,NA
13579,NA,NA,Republican era,NA
13582,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13584,NA,NA,Republican era,NA
13587,NA,NA,Republican era,NA
13591,NA,NA,Republican era,NA
13593,China Engineering Society 中國工程學會,NA,Republican era,NA
13593,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
13598,NA,NA,Republican era,NA
13604,NA,NA,Republican era,NA
13613,NA,NA,Republican era,NA
13614,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13618,NA,NA,Republican era,NA
13620,NA,NA,Republican era,NA
13622,NA,NA,Republican era,NA
13627,NA,NA,Republican era,NA
13631,NA,NA,Republican era,NA
13642,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13653,NA,NA,Republican era,NA
13660,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13661,NA,NA,Republican era,NA
13663,NA,NA,Republican era,NA
13676,NA,NA,Republican era,NA
13678,NA,NA,Republican era,NA
13680,NA,NA,Republican era,NA
13683,NA,NA,Republican era,NA
13697,NA,NA,Republican era,NA
13703,NA,NA,Republican era,NA
13705,NA,NA,Republican era,NA
13710,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13712,NA,NA,Republican era,NA
13715,NA,NA,Republican era,NA
13717,NA,NA,Republican era,NA
13721,NA,NA,Republican era,NA
13732,NA,NA,Republican era,NA
13736,NA,NA,Republican era,NA
13738,NA,NA,Republican era,NA
13740,NA,NA,Republican era,NA
13747,NA,NA,Republican era,NA
13749,NA,NA,Republican era,NA
13751,NA,NA,Republican era,NA
13757,NA,NA,Republican era,NA
13760,NA,NA,Republican era,NA
13762,NA,NA,Republican era,NA
13764,NA,NA,Republican era,NA
13766,NA,NA,Republican era,NA
13768,NA,NA,Republican era,NA
13771,NA,NA,Republican era,NA
13773,NA,NA,Republican era,NA
13777,NA,NA,Republican era,NA
13779,NA,NA,Republican era,NA
13781,NA,NA,Republican era,NA
13784,NA,NA,Republican era,NA
13787,NA,NA,Republican era,NA
13790,NA,NA,Republican era,NA
13792,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
13807,NA,NA,Republican era,NA
13812,NA,NA,Republican era,NA
13814,NA,NA,Republican era,NA
13816,NA,NA,Republican era,NA
13825,NA,NA,Republican era,NA
13827,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13838,NA,NA,Republican era,NA
13840,NA,NA,Republican era,NA
13845,NA,NA,Republican era,NA
13848,NA,NA,Republican era,NA
13852,NA,NA,Republican era,NA
13858,NA,NA,Republican era,NA
13860,NA,NA,Republican era,NA
13862,NA,NA,Republican era,NA
13865,NA,NA,Republican era,NA
13869,NA,NA,Republican era,NA
13873,NA,NA,Republican era,NA
13875,NA,NA,Republican era,NA
13884,NA,NA,Republican era,NA
13889,NA,NA,Republican era,NA
13891,NA,NA,Republican era,NA
13893,NA,NA,Republican era,NA
13898,NA,NA,Republican era,NA
13900,NA,NA,Republican era,NA
13902,NA,NA,Republican era,NA
13904,NA,NA,Republican era,NA
13908,Chinese Institute of Mining and Metallurgy 中國礦冶工程學會,NA,Republican era,NA
13916,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
13923,NA,NA,Republican era,NA
13937,NA,NA,Republican era,NA
13940,NA,NA,Republican era,NA
13949,NA,NA,Republican era,NA
13951,NA,NA,Republican era,NA
13958,NA,NA,Republican era,NA
13960,NA,NA,Republican era,NA
13964,NA,NA,Republican era,NA
13966,NA,NA,Republican era,NA
13971,NA,NA,Republican era,NA
13977,NA,NA,Republican era,NA
13985,NA,NA,Republican era,NA
13987,NA,NA,Republican era,NA
13989,NA,NA,Republican era,NA
13991,NA,NA,Republican era,NA
13997,NA,NA,Republican era,NA
13999,NA,NA,Republican era,NA
14001,NA,NA,Republican era,NA
14006,NA,NA,Republican era,NA
14008,NA,NA,Republican era,NA
14023,NA,NA,Republican era,NA
14025,NA,NA,Republican era,NA
14036,NA,NA,Republican era,NA
14038,NA,NA,Republican era,NA
14049,NA,NA,Republican era,NA
14051,NA,NA,Republican era,NA
14054,NA,NA,Republican era,NA
14062,NA,NA,Republican era,NA
14064,NA,NA,Republican era,NA
14066,NA,NA,Republican era,NA
14068,NA,NA,Republican era,NA
14070,NA,NA,Republican era,NA
14072,NA,NA,Republican era,NA
14074,NA,NA,Republican era,NA
14076,NA,NA,Republican era,NA
14078,NA,NA,Republican era,NA
14080,NA,NA,Republican era,NA
14083,NA,NA,Republican era,NA
14088,NA,NA,Republican era,NA
14090,NA,NA,Republican era,NA
14098,NA,NA,Republican era,NA
14110,NA,NA,Republican era,NA
14114,NA,NA,Republican era,NA
14116,NA,NA,Republican era,NA
14119,NA,NA,Republican era,NA
14134,NA,NA,Republican era,NA
14144,NA,NA,Republican era,NA
14146,NA,NA,Republican era,NA
14148,NA,NA,Republican era,NA
14150,NA,NA,Republican era,NA
14153,NA,NA,Republican era,NA
14160,NA,NA,Republican era,NA
14174,NA,NA,Republican era,NA
14181,NA,NA,Republican era,NA
14185,NA,NA,Republican era,NA
14187,NA,NA,Republican era,NA
14194,NA,NA,Republican era,NA
14196,NA,NA,Republican era,NA
14198,NA,NA,Republican era,NA
14202,NA,NA,Republican era,NA
14210,NA,NA,Republican era,NA
14219,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
14220,NA,NA,Republican era,NA
14224,NA,NA,Republican era,NA
14226,NA,NA,Republican era,NA
14231,NA,NA,Republican era,NA
14233,NA,NA,Republican era,NA
14244,NA,NA,Republican era,NA
14246,NA,NA,Republican era,NA
14250,NA,NA,Republican era,NA
14254,China Engineering Society 中國工程學會,NA,Republican era,NA
14257,NA,NA,Republican era,NA
14258,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
14264,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
14266,NA,NA,Republican era,NA
14269,NA,NA,Republican era,NA
14271,NA,NA,Republican era,NA
14292,NA,NA,Republican era,NA
14294,NA,NA,Republican era,NA
14296,NA,NA,Republican era,NA
14298,NA,NA,Republican era,NA
14300,NA,NA,Republican era,NA
14305,NA,NA,Republican era,NA
14313,NA,NA,Republican era,NA
14315,Chinese Institute of Engineers 中華工程師學會,NA,Republican era,NA
14315,Zhongguo gongchengshi xuehui Wuhan fenhui 中國工程師學會武漢分會,NA,Republican era,NA
14318,NA,NA,Republican era,NA
14320,NA,NA,Republican era,NA
14327,NA,NA,Republican era,NA
14332,NA,NA,Republican era,NA
14335,NA,NA,Republican era,NA
14337,NA,NA,Republican era,NA
14339,NA,NA,Republican era,NA
14341,NA,NA,Republican era,NA
14343,NA,NA,Republican era,NA
14355,NA,NA,Republican era,NA
14358,China Hydraulic Engineering Society 中國水利工程學會,NA,Republican era,NA
14361,NA,NA,Republican era,NA
14363,NA,NA,Republican era,NA
14365,NA,NA,Republican era,NA
14368,NA,NA,Republican era,NA
14370,NA,NA,Republican era,NA
14372,NA,NA,Republican era,NA
14375,NA,NA,Republican era,NA
14377,NA,NA,Republican era,NA
14379,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
14382,NA,NA,Republican era,NA
14385,NA,NA,Republican era,NA
14389,NA,NA,Republican era,NA
14392,NA,NA,Republican era,NA
14394,NA,NA,Republican era,NA
14399,NA,NA,Republican era,NA
14403,NA,NA,Republican era,NA
14420,NA,NA,Republican era,NA
14422,NA,NA,Republican era,NA
14431,NA,NA,Republican era,NA
14434,NA,NA,Republican era,NA
14437,NA,NA,Republican era,NA
14439,NA,NA,Republican era,NA
14441,NA,NA,Republican era,NA
14444,NA,NA,Republican era,NA
14447,NA,NA,Republican era,NA
14449,NA,NA,Republican era,NA
14453,NA,NA,Republican era,NA
14455,NA,NA,Republican era,NA
14464,Chinese Institute of Electrical Engineers 中國電機工程師學會,NA,Republican era,NA
14482,NA,NA,Republican era,NA
14486,NA,NA,Republican era,NA
14488,NA,NA,Republican era,NA
14491,NA,NA,Republican era,NA
14493,NA,NA,Republican era,NA
14496,NA,NA,Republican era,NA
14498,NA,NA,Republican era,NA
14504,NA,NA,Republican era,NA
14508,NA,NA,Republican era,NA
14510,NA,NA,Republican era,NA
14512,NA,NA,Republican era,NA
14514,NA,NA,Republican era,NA
14524,NA,NA,Republican era,NA
